44.0,0.0,0.002064485493444,0.0006326090470120001,0.0027304923,280.55,1.97948123009001e-09,3.521430954275e-05,0.0,0.0
45.0,0.0,0.001823451220458,0.00055875023658,0.0024117001,281.72,1.7483715270004899e-09,3.110294451805e-05,0.0,0.0
46.0,0.0,0.00161385618429,0.0004945251623148001,0.0021344891,282.45,1.54740658802062e-09,2.75278429103e-05,0.0,0.0
47.0,0.0,0.0014309197300799998,0.0004384689570302,0.001892537,282.74,1.3720024044282698e-09,2.44074617574e-05,0.0,0.0
48.0,0.0,0.001270646426808,0.00038935724865080004,0.0016805591,282.63,1.21832821273972e-09,2.16736504704e-05,0.0,0.0
49.0,0.0,0.001129732100934,0.0003461776485076,0.0014941858,282.14,1.08321590322815e-09,1.927004884325e-05,0.0,0.0
50.0,0.0,0.001005433213854,0.0003080894173186,0.0013297878,281.3,9.640350661560399e-10,1.71498608502e-05,0.0,0.0
51.0,0.0,0.000895462754616,0.0002743917920114,0.0011843407,280.15,8.585925635076999e-10,1.527407355105e-05,0.0,0.0
52.0,0.0,0.000797907344844,0.0002444984017022,0.0010553137,278.73,7.650539676311299e-10,1.361005344255e-05,0.0,0.0
53.0,0.0,0.000711159089868,0.0002179166091966,0.00094058021,277.07,6.8187749525664e-10,1.2130372328900002e-05,0.0,0.0
54.0,0.0,0.000633862920348,0.0001942311616578,0.00083834823,275.21,6.07763906353224e-10,1.0811916442699999e-05,0.0,0.0
55.0,0.0,0.000564870120792,0.0001730900782162,0.00074709824,273.18,5.416118996214129e-10,9.63509440505e-06,0.0,0.0
56.0,0.0,0.000503214000642,0.00015419712619500002,0.00066555175,271.02,4.8249441780277e-10,8.58341400825e-06,0.0,0.0
57.0,0.0,0.0004481010465504,0.0001373091590968,0.00059265929,268.72,4.2965071843282895e-10,7.64334224895e-06,0.0,0.0
58.0,0.0,0.0003988359958374,0.000122213141462,0.00052750116,266.28,3.82414126636105e-10,6.8030190925e-06,0.0,0.0
59.0,0.0,0.0003547974052374,0.0001087186357212,0.00046925573,263.7,3.40188805688979e-10,6.051844603909999e-06,0.0,0.0
60.0,0.0,0.0003154306825026,9.66557087156e-05,0.00041718918,260.99,3.02442984259635e-10,5.38035927951e-06,0.0,0.0
61.0,0.0,0.00028024049466539996,8.58725725474e-05,0.00037064659,258.13,2.68701738334038e-10,4.78011376501e-06,0.0,0.0
62.0,0.0,0.00024878527426259995,7.62339161722e-05,0.00032904383,255.13,2.3854166738785697e-10,4.24357625184e-06,0.0,0.0
63.0,0.0,0.00022068501110039998,6.766709478520001e-05,0.00029192196,252.0,2.1151708525937998e-10,3.764057584935e-06,0.0,0.0
64.0,0.0,0.00019558350754919998,6.00480139294e-05,0.00025879493,248.73,1.8731421841591398e-10,3.335552987425e-06,0.0,0.0
65.0,0.0,0.0001731521930196,5.32298696762e-05,0.00022918233,245.33,1.6570368364323497e-10,2.95267579197e-06,0.0,0.0
66.0,0.0,0.000153112554942,4.71301156999e-05,0.00020271855,241.81,1.4641323459694599e-10,2.61066261489e-06,0.0,0.0
67.0,0.0,0.00013521574527539999,4.1674894146479996e-05,0.00017907684,238.17,1.2919982955258798e-10,2.3052572699150002e-06,0.0,0.0
68.0,0.0,0.0001192398266418,3.679827528606e-05,0.00015796578,234.42,1.1384680665291499e-10,2.03266400201e-06,0.0,0.0
69.0,0.0,0.00010498645559279999,3.244124637288e-05,0.00013912474,230.57,1.0016071353836499e-10,1.78949169964e-06,0.0,0.0
70.0,0.0,9.22785194952e-05,2.8551062347820003e-05,0.00012232101,226.63,8.796889467590899e-11,1.572712037385e-06,0.0,0.0
71.0,0.0,8.09576199072e-05,2.5080491335599997e-05,0.00010734641,222.6,7.711703216256099e-11,1.3796167562e-06,0.0,0.0
72.0,0.0,7.088196531299999e-05,2.198720732316e-05,9.4014511e-05,218.49,6.746711854989299e-11,1.2077821741900001e-06,0.0,0.0
73.0,1.697817561237e-13,6.22863739248e-05,1.933872662162e-05,8.2631392e-05,214.12,5.92273740047133e-11,1.06117134326e-06,1.64298196854e-43,1.507321684086e-15
74.0,4.46266036786e-13,5.46229660422e-05,1.696819518748e-05,7.2473456e-05,208.49,5.1873617471939896e-11,9.304247265850001e-07,5.2855381548e-32,1.663879478403e-15
75.0,1.150394723014e-12,4.79510149008e-05,1.490286704336e-05,6.3628206e-05,201.86,4.54702320449764e-11,8.1657973723e-07,1.09575734472e-24,1.8409326615989998e-15
76.0,2.8791356612100002e-12,4.2027571872359996e-05,1.30676351549e-05,5.5773671e-05,194.67,3.9785883103951594e-11,7.1549302476e-07,4.2217734276e-20,2.036011662831e-15
77.0,6.93335258004e-12,3.6694510645379996e-05,1.141365662394e-05,4.8700305e-05,187.25,3.46705038325687e-11,6.2446827043e-07,2.9321563032e-17,2.2455248505779997e-15
78.0,1.594282853898e-11,3.185476257444e-05,9.91102232188e-06,4.2279582e-05,179.91,3.00322738157204e-11,5.418507410315e-07,1.61610999984e-15,2.4647811171299998e-15
79.0,3.47871778277e-11,2.745303682992e-05,8.54280535034e-06,3.6438381e-05,172.86,2.5819206304255797e-11,4.666986520355e-07,1.8209641428e-14,2.68811775657e-15
80.0,7.1684540585e-11,2.346089323698e-05,7.30045272934e-06,3.1139272e-05,166.25,2.2004668864835898e-11,3.985294362175e-07,7.6146341166e-14,2.90919431898e-15
81.0,1.390349514168e-10,1.9864567584599998e-05,6.179995880420001e-06,2.6364303e-05,160.18,1.85757015319584e-11,3.371112527525e-07,1.7156964942e-13,3.1213764072e-15
82.0,2.533022884003e-10,1.665608715276e-05,5.179289677732e-06,2.2103262e-05,154.73,1.55245106466931e-11,2.823115908445e-07,2.6271752652e-13,3.31817638836e-15
83.0,4.33149563515e-10,1.382714801328e-05,4.29609803002e-06,1.8345485e-05,149.94,1.28426425549437e-11,2.339928584365e-07,3.158350029e-13,3.4937690459099997e-15
84.0,6.95451346121e-10,1.1365119598799999e-05,3.526817708208e-06,1.5074563e-05,145.84,1.05171598892297e-11,1.919438448885e-07,3.2609374362000003e-13,3.64339186701e-15
85.0,1.049761929085e-09,9.2515137954e-06,2.8660033274400002e-06,1.2266268e-05,142.45,8.5292916692077e-12,1.558534390505e-07,3.05843148e-13,3.76373602632e-15
86.0,1.492897523127e-09,7.4619370290600005e-06,2.3063190482740002e-06,9.8884839e-06,139.81,6.8544612168748e-12,1.25309322463e-07,2.69956773e-13,3.85311989814e-15
87.0,2.005819498738e-09,5.9671080794999995e-06,1.83885057953e-06,7.9025231e-06,137.93,5.4633543783520394e-12,9.98150240855e-08,2.2939084818000003e-13,3.91160884026e-15
88.0,2.5545028082760002e-09,4.73455133538e-06,1.4536211625640001e-06,6.2653753e-06,136.87,4.3235982245802895e-12,7.8818212174e-08,1.9046519226e-13,3.94083889074e-15
89.0,3.09507383123e-09,3.730497101118e-06,1.1401821025440001e-06,4.9322325e-06,136.69,3.4016600827286897e-12,6.174306509765e-08,1.56102687918e-13,3.9437818520099995e-15
90.0,3.58163701242e-09,2.921562431784e-06,8.88140814142e-07,3.8587323e-06,137.49,2.66450171139041e-12,4.80188239128e-08,1.27189483794e-13,3.9243919866599995e-15
91.0,3.97561446428e-09,2.276874772836e-06,6.87826749956e-07,3.0037888e-06,139.37,2.0815942465499697e-12,3.71156650043e-08,1.03578760044e-13,3.88818958575e-15
92.0,4.25554669256e-09,1.7696810642580002e-06,5.307894945662e-07,2.3317407e-06,142.3,1.6264237615532799e-12,2.857168184675e-08,8.471547183600001e-14,3.84476317203e-15
93.0,4.41572099525e-09,1.374727288584e-06,4.090277689414e-07,1.808912e-06,146.23,1.2743170715514e-12,2.195024552985e-08,6.9836695344e-14,3.80315212326e-15
94.0,4.46295287053e-09,1.069306754028e-06,3.153421392444e-07,1.4050307e-06,151.14,1.00341451187426e-12,1.685897723175e-08,5.8161504546e-14,3.77072837949e-15
95.0,4.41274283455e-09,8.341402150439999e-07,2.436198469524e-07,1.0944048e-06,157.02,7.9541301415926e-13,1.29649793984e-08,4.8995713404e-14,3.7534536876e-15
96.0,4.28521246744e-09,6.53471420298e-07,1.888699463712e-07,8.5604881e-07,163.84,6.355688978716099e-13,9.9965014154e-09,4.1766437268e-14,3.75630640395e-15
97.0,4.10170489999e-09,5.14757628414e-07,1.471261438028e-07,6.732709e-07,171.55,5.123303467121379e-13,7.73756315625e-09,3.6021522042e-14,3.78365410356e-15
98.0,3.88234357202e-09,4.081940684154e-07,1.1529520093e-07,5.3303273e-07,180.07,4.1682412778448795e-13,6.01962237766e-09,3.141451836e-14,3.8398173782699995e-15
99.0,3.64471185248e-09,3.262160389638e-07,9.09977825462e-08,4.2528495e-07,189.24,3.42336694489253e-13,4.71289252941e-09,2.7685529352e-14,3.9295743244499996e-15
100.0,3.40328636534e-09,2.630360403036e-07,7.24198301306e-08,3.4234657e-07,198.81,2.8383876402416497e-13,3.718268922495e-09,2.4642512064e-14,4.05882668076e-15
101.0,3.16840990937e-09,2.141800688826e-07,5.8167436954e-08,2.7828742e-07,208.49,2.37523872425416e-13,2.959476124495e-09,2.2139875368e-14,4.23388252059e-15
102.0,2.94387545516e-09,1.76047324482e-07,4.71338457067e-08,2.2834651e-07,218.17,2.00373256304376e-13,2.375922618715e-09,2.0052588204e-14,4.45740802311e-15
103.0,2.73127516302e-09,1.45971367431e-07,3.850523851048e-08,1.8900286e-07,227.83,1.70178118545543e-13,1.92302564668e-09,1.8285634332e-14,4.7316969909e-15
104.0,2.531393237656e-09,1.220114016444e-07,3.1692030405880003e-08,1.5769629e-07,237.44,1.45350090721934e-13,1.568463147965e-09,1.6769266542e-14,5.05983845175e-15
105.0,2.344417215521e-09,1.0273992925619999e-07,2.626269148654e-08,1.3254554e-07,246.99,1.2473270577497998e-13,1.288567391585e-09,1.5451434315e-14,5.44552593486e-15
106.0,2.170098801433e-09,8.70961724016e-08,2.189816536596e-08,1.1215396e-07,256.51,1.0747159231871599e-13,1.06584000056e-09,1.42926905106e-14,5.89294768836e-15
107.0,2.007889121172e-09,7.42841429754e-08,1.836029217264e-08,9.5474483e-08,266.03,9.292588374784799e-14,8.87226047885e-10,1.3262636628e-14,6.4065880474499994e-15
108.0,1.857046982005e-09,6.370119563579999e-08,1.546971915226e-08,8.17151e-08,275.62,8.060607367780299e-14,7.429055655e-10,1.23375006954e-14,6.99095111748e-15
109.0,1.71672048651e-09,5.4887141764199996e-08,1.309022720036e-08,7.0271483e-08,285.37,7.013107305683199e-14,6.25434068229e-10,1.14984279486e-14,7.65024980112e-15
110.0,1.58600579878e-09,4.7487690968999996e-08,1.111749249e-08,6.0678779e-08,295.41,6.11979647077738e-14,5.29124616721e-10,1.07302480974e-14,8.38807738128e-15
111.0,1.464162841896e-09,4.1232667636559996e-08,9.47208447324e-09,5.2582525e-08,305.87,5.3565489491300796e-14,4.496604807515e-10,1.0021375053e-14,9.20784013851e-15
112.0,1.351070337503e-09,3.592636263282e-08,8.09559081852e-09,4.5725507e-08,316.77,4.7048661330253595e-14,3.838767113345e-10,9.3652219602e-15,1.011648321021e-14
113.0,1.246607751122e-09,3.14130448581e-08,6.94152777728e-09,3.9903007e-08,328.09,4.14912846918937e-14,3.292708272285e-10,8.7570708174e-15,1.1122560558809999e-14
114.0,1.1505189503060001e-09,2.756447628108e-08,5.97185725026e-09,3.4946606e-08,339.77,3.6757056284495894e-14,2.838120089425e-10,8.1929955924e-15,1.2235635587339999e-14
115.0,1.062457288839e-09,2.427476146584e-08,5.1553831502460004e-09,3.0717278e-08,351.76,3.27271111780399e-14,2.45851665889e-10,7.669705870800001e-15,1.3466441393939999e-14
116.0,9.82018842053e-10,2.1456215377919998e-08,4.46647645174e-09,2.7100061e-08,363.99,2.9298194358387596e-14,2.14050335214e-10,7.1843960286e-15,1.482711847884e-14
117.0,9.08768840993e-10,1.9036100146619998e-08,3.884037855878e-09,2.3999647e-08,376.37,2.6381050950553697e-14,1.873190217565e-10,6.7346529948e-15,1.633157549145e-14
118.0,8.42260402152e-10,1.6953876781559998e-08,3.390658910838e-09,2.1336813e-08,388.78,2.3898969310947298e-14,1.647716491205e-10,6.318347274e-15,1.799587370163e-14
119.0,7.82047571868e-10,1.51590346428e-08,2.971940515156e-09,1.9045522e-08,401.07,2.1786434451131698e-14,1.45686240433e-10,5.9335889202e-15,1.983871194984e-14
120.0,7.2769536865e-10,1.3609327478279999e-08,2.61595259808e-09,1.7070626e-08,413.08,1.99878751769099e-14,1.29473939899e-10,5.5786644270000004e-15,2.188192578528e-14
121.0,6.78784565238e-10,1.2269284382639999e-08,2.3127822149e-09,1.5365856e-08,424.62,1.84563460919355e-14,1.156536728315e-10,5.2519960494e-15,2.41512291954e-14
122.0,6.34916045591e-10,1.110905010348e-08,2.054173085892e-09,1.3892339e-08,435.48,1.7152456185620297e-14,1.038316216025e-10,4.9521108348e-15,2.6676877487399998e-14
123.0,5.95712053536e-10,1.0103390021339999e-08,1.833231233958e-09,1.2617266e-08,445.43,1.6043223645147198e-14,9.36845556575e-11,4.6776093192000004e-15,2.94945355467e-14
124.0,5.61177105463e-10,9.23636381316e-09,1.645147607026e-09,1.1519702e-08,453.9,1.51074561786017e-14,8.50039840915e-11,4.4286786558e-15,3.26658653082e-14
125.0,5.29004627865e-10,8.45868519276e-09,1.47961054285e-09,1.0537233e-08,462.36,1.4288024657578e-14,7.72429217615e-11,4.194741006e-15,3.61184475495e-14
126.0,4.99199429369e-10,7.7620516275e-09,1.33405898263e-09,9.6589163e-09,470.63,1.3570526166417099e-14,7.03042276935e-11,3.975443658e-15,3.98788696335e-14
127.0,4.71554978117e-10,7.13628870042e-09,1.205761945034e-09,8.8715328e-09,478.71,1.2939594050295e-14,6.407551116035e-11,3.7697565996e-15,4.39627848672e-14
128.0,4.45885623913e-10,6.57272685186e-09,1.09240262826e-09,8.1638269e-09,486.61,1.2382342119604099e-14,5.846443516875e-11,3.576747078e-15,4.8384978996899995e-14
129.0,4.22023091379e-10,6.06392924916e-09,9.92006944806e-10,7.5261495e-09,494.34,1.1887947915845299e-14,5.33945791453e-11,3.3955613532e-15,5.31595027845e-14
130.0,3.9981586891400003e-10,5.6034982717799995e-09,9.02888634048e-10,6.9502053e-09,501.89,1.14473237110165e-14,4.88024047736e-11,3.2254183368e-15,5.829892306769999e-14
131.0,3.7912649886e-10,5.18591362866e-09,8.2360170731e-10,6.428845e-09,509.28,1.10528094403752e-14,4.463453625925e-11,3.0656000502000002e-15,6.381468792629999e-14
132.0,3.59830700791e-10,4.80638675688e-09,7.52904157342e-10,5.9558714e-09,516.49,1.06979527040498e-14,4.0845758339550003e-11,2.9154439242e-15,6.97162800546e-14
133.0,3.4181580406e-10,4.46075917983e-09,6.89726184188e-10,5.5259082e-09,523.55,1.0377294750480199e-14,3.739739969955e-11,2.774335266e-15,7.60113958557e-14
134.0,3.24979392882e-10,4.145399051178e-09,6.33144053258e-10,5.1342686e-09,530.45,1.00862222599807e-14,3.425594524385e-11,2.641705083e-15,8.270573843639999e-14
135.0,3.09228907829e-10,3.85713649485e-09,5.82359213666e-10,4.7768638e-09,537.19,9.8208237808368e-15,3.13921525144e-11,2.5170218802e-15,8.980264546319999e-14
136.0,2.94479334501e-10,3.59317801191e-09,5.3667810731e-10,4.4500985e-09,543.78,9.577765440185299e-15,2.87800686058e-11,2.3997918276e-15,9.730311707309999e-14
137.0,2.80654159938e-10,3.35107926753e-09,4.955001659014e-10,4.1508308e-09,550.22,9.3542198267104e-15,2.63967064505e-11,2.2895539056e-15,1.052053972116e-13
138.0,2.67683114425e-10,3.128674802292e-09,4.58301764497e-10,3.8762824e-09,556.52,9.1477642995456e-15,2.422137019185e-11,2.1858747156000002e-15,1.1350508760179999e-13
139.0,2.5550227776e-10,2.9240540754179997e-09,4.246275553436e-10,3.6240064e-09,562.68,8.956333133639299e-15,2.223541969485e-11,2.0883523302e-15,1.221950454048e-13
140.0,2.440531573791e-10,2.735520156786e-09,3.940793575586e-10,3.3918341e-09,568.71,8.7781510549848e-15,2.04219421879e-11,1.9966072536e-15,1.312652273844e-13
141.0,2.332823722092e-10,2.5615679565059997e-09,3.663097969902e-10,3.1778449e-09,574.59,8.611693361758299e-15,1.87655837719e-11,1.9102845978e-15,1.407025945452e-13
142.0,2.231409034786e-10,2.400854825544e-09,3.410143361174e-10,2.9803302e-09,580.35,8.4556500333431e-15,1.7252364345600002e-11,1.8290515716e-15,1.504914540399e-13
143.0,2.135838609274e-10,2.252181855486e-09,3.179261147386e-10,2.7977676e-09,585.97,8.3088845221722e-15,1.586952569845e-11,1.7525959740000001e-15,1.606128428058e-13
144.0,2.045702968385e-10,2.11448010921e-09,2.968110085096e-10,2.6288025e-09,591.47,8.1704197961266e-15,1.4605470482400002e-11,1.680624855e-15,1.7104578587669998e-13
145.0,1.9606217523800001e-10,1.986787827066e-09,2.774628415702e-10,2.4722189e-09,596.85,8.0394031122072e-15,1.34495897409e-11,1.61286232266e-15,1.8176614041059999e-13
146.0,1.880248474445e-10,1.868243263104e-09,2.597003207124e-10,2.3269309e-09,602.11,7.9150927235808e-15,1.239223305815e-11,1.5490505475e-15,1.9274735625899998e-13
147.0,1.804262497457e-10,1.758071473962e-09,2.43363337254e-10,2.1919619e-09,607.25,7.7968459159215e-15,1.142459910635e-11,1.48894698366e-15,2.039610341829e-13
148.0,1.732368608912e-10,1.655573014992e-09,2.283105175612e-10,2.0664355e-09,612.28,7.684098403332e-15,1.053867395415e-11,1.43232400062e-15,2.153760187518e-13
149.0,1.664295480039e-10,1.560117567294e-09,2.1441670981040001e-10,1.9495612e-09,617.19,7.5763550232758e-15,9.7271707018e-12,1.3789680796800001e-15,2.269598357499e-13
150.0,1.599791282245e-10,1.471134029382e-09,2.015710658508e-10,1.8406269e-09,621.99,7.473181760804799e-15,8.983457176e-12,1.3286779558200001e-15,2.38678299099e-13
151.0,1.5386231823420001e-10,1.3881047489519999e-09,1.896749955454e-10,1.7389862e-09,626.69,7.374193784900699e-15,8.30149689175e-12,1.28126674368e-15,2.50495824855e-13
152.0,1.480577555083e-10,1.31056277832e-09,1.786412316126e-10,1.6440591e-09,631.28,7.279054119179599e-15,7.6758245084e-12,1.23655720014e-15,2.6237608013399997e-13
153.0,1.425454722896e-10,1.238080942692e-09,1.6839168832600001e-10,1.5553158e-09,635.77,7.1874643368242e-15,7.1014562774e-12,1.19438386704e-15,2.74281897054e-13
154.0,1.373070974976e-10,1.17027239838e-09,1.588567813992e-10,1.4722769e-09,640.16,7.099157249459099e-15,6.573875514935e-12,1.15459128e-15,2.86175689071e-13
155.0,1.323255565214e-10,1.106784678498e-09,1.499744822006e-10,1.394507e-09,644.45,7.013890925321499e-15,6.08898331502e-12,1.11703463802e-15,2.98019706828e-13
156.0,1.275849596383e-10,1.047294250356e-09,1.416890212838e-10,1.3216079e-09,648.65,6.931457329681299e-15,5.64304654286e-12,1.08157648896e-15,3.09776503335e-13
157.0,1.230705781035e-10,9.91507957518e-10,1.339504314352e-10,1.2532182e-09,652.75,6.851663050057799e-15,5.2326852312e-12,1.04809009428e-15,3.21408515307e-13
158.0,1.187688042996e-10,9.39156739872e-10,1.26713989767e-10,1.1890076e-09,656.77,6.7743379366397996e-15,4.854829993255e-12,1.01645469162e-15,3.32880389064e-13
159.0,1.146669152903e-10,8.899942846079999e-10,1.199393091258e-10,1.1286744e-09,660.69,6.699327791160899e-15,4.506691574945e-12,9.865582569e-16,3.44156468559e-13
160.0,1.107530489101e-10,8.4379418862e-10,1.135898758268e-10,1.071941e-09,664.52,6.6264923729563995e-15,4.1857292131e-12,9.582956964e-16,3.5520279565199997e-13
161.0,1.070161745406e-10,8.003193031439999e-10,1.07632853058e-10,1.0185246e-09,668.27,6.5557013446123295e-15,3.88964134856e-12,9.3156804324e-16,3.6598657515299997e-13
162.0,1.034461196775e-10,7.59441378054e-10,1.02038453899e-10,9.6825492e-10,671.94,6.486843909357099e-15,3.616335775425e-12,9.0628331112e-16,3.76477523844e-13
163.0,1.000333202008e-10,7.209522918179999e-10,9.677972347160001e-11,9.2088531e-10,675.53,6.41981066617929e-15,3.363905097105e-12,8.8235507142e-16,3.8664626560799997e-13
164.0,9.67688230315e-11,6.84690254832e-10,9.18321244946e-11,8.7621932e-10,679.03,6.354507966217969e-15,3.130614719685e-12,8.597017836e-16,3.96465796746e-13
165.0,9.36443498924e-11,6.50506688604e-10,8.71733353746e-11,8.3407581e-10,682.46,6.2908461484984095e-15,2.91488779388e-12,8.3824808418e-16,4.05911509236e-13
166.0,9.0652156503e-11,6.1826399289e-10,8.27830164164e-11,7.9428797e-10,685.81,6.22874233145242e-15,2.715284518515e-12,8.179223427000001e-16,4.1496033015e-13
167.0,8.77850113259e-11,5.87835359622e-10,7.8642597287e-11,7.5670209e-10,689.09,6.16812220746714e-15,2.530494711005e-12,7.9865818506e-16,4.2359269866899996e-13
168.0,8.50360733586e-11,5.59103191296e-10,7.47350644796e-11,7.2117551e-10,692.29,6.108916852576079e-15,2.3593220196250002e-12,7.803933552e-16,4.31789821521e-13
169.0,8.2399091386e-11,5.31958961418e-10,7.1044886926e-11,6.8757688e-10,695.43,6.051061729487569e-15,2.20067729001e-12,7.6306897854e-16,4.39536603615e-13
170.0,7.986810643e-11,5.06302005036e-10,6.75577131328e-11,6.5578409e-10,698.49,5.9944951588950496e-15,2.05356098638e-12,7.466304994200001e-16,4.46819438436e-13
171.0,7.74376324051e-11,4.8203928615e-10,6.42604774494e-11,6.2568517e-10,701.49,5.93916516534838e-15,1.91706624295e-12,7.3102639212e-16,4.5362818506e-13
172.0,7.51024356123e-11,4.5908367189419996e-10,6.11410387568e-11,5.9717453e-10,704.42,5.88501558611691e-15,1.790357039715e-12,7.1620873002e-16,4.59953563146e-13
173.0,7.28576835143e-11,4.3735504896899997e-10,5.81882442284e-11,5.7015548e-10,707.28,5.8319993641434795e-15,1.67267470328e-12,7.0213198032e-16,4.65789757944e-13
174.0,7.06987640799e-11,4.16778462921e-10,5.53917327342e-11,5.445373e-10,710.08,5.780069575300469e-15,1.563319399395e-12,6.887539917000001e-16,4.71132629352e-13
175.0,6.8621471753e-11,3.97284560064e-10,5.27420543923e-11,5.2023658e-10,712.82,5.729185543148639e-15,1.46165364871e-12,6.760353079800001e-16,4.7597985147e-13
